status,image_id,image_path,profiling,expected,predicted,correct,error
success,19e488fc-4612-4bf1-bc71-f52688f849b6,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00238.png,"{'skeletonization_time_ms': 48.524291, 'contour_analysis_time_ms': 499.431611, 'classification_time_ms': 990.483709}",0,6,False,
success,0dc52cd5-a747-4525-bc4c-b2d9c5340b84,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00415.png,"{'skeletonization_time_ms': 43.950292, 'contour_analysis_time_ms': 456.746667, 'classification_time_ms': 388.233}",0,6,False,
success,7a250131-9741-49a9-8c99-7d77e190ee17,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00516.png,"{'skeletonization_time_ms': 81.712125, 'contour_analysis_time_ms': 313.072875, 'classification_time_ms': 853.2035}",0,6,False,
success,3745353c-65c3-4293-9033-00511b87e035,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00886.png,"{'skeletonization_time_ms': 75.451084, 'contour_analysis_time_ms': 491.753876, 'classification_time_ms': 88.935958}",0,1,False,
success,dc8084de-67fe-46c2-a85a-6fdc6cf411be,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00658.png,"{'skeletonization_time_ms': 107.937125, 'contour_analysis_time_ms': 414.449209, 'classification_time_ms': 719.737292}",0,6,False,
success,7b10c7e4-5124-4e27-9ea4-df41643e6286,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00930.png,"{'skeletonization_time_ms': 194.293375, 'contour_analysis_time_ms': 481.375, 'classification_time_ms': 480.2385}",0,6,False,
success,99f301f1-4676-455e-82c4-ef28d137a9e2,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00701.png,"{'skeletonization_time_ms': 35.302625, 'contour_analysis_time_ms': 399.680959, 'classification_time_ms': 316.905542}",0,6,False,
error,523083c2-0cd6-4a39-a299-fdc28f1e1432,/opt/nuclio/shared_storage/mnist_all/4/mnist_test_4_00833.png,,4,,,DLQ
error,38188b47-66f7-41d4-a387-9c016d9bf7ae,/opt/nuclio/shared_storage/mnist_all/4/mnist_test_4_00827.png,,4,,,DLQ
success,64d0ae10-8aeb-44e5-b30b-a41014cfbd27,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00077.png,"{'skeletonization_time_ms': 50.24575, 'contour_analysis_time_ms': 627.037292, 'classification_time_ms': 587.892542}",0,not classified,False,
success,bec88b83-5c14-4395-ae96-ea69e26dff5f,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00375.png,"{'skeletonization_time_ms': 49.308625, 'contour_analysis_time_ms': 495.049625, 'classification_time_ms': 725.669209}",0,6,False,
success,0bb76517-37b9-4da8-984f-cf29a78e1415,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00229.png,"{'skeletonization_time_ms': 115.723666, 'contour_analysis_time_ms': 741.93875, 'classification_time_ms': 504.363542}",0,not classified,False,
error,45b72c1b-3c86-46c9-b63d-469f7850fcc0,/opt/nuclio/shared_storage/mnist_all/4/mnist_test_4_00666.png,,4,,,DLQ
success,84f74073-4ab0-4bee-babb-2c1fb84e3b6c,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00896.png,"{'skeletonization_time_ms': 50.059334, 'contour_analysis_time_ms': 687.427083, 'classification_time_ms': 578.001292}",0,8,False,
success,cc4dda83-ede5-4f5b-a08c-d7a72877d150,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00338.png,"{'skeletonization_time_ms': 73.887458, 'contour_analysis_time_ms': 312.316208, 'classification_time_ms': 625.053958}",0,6,False,
success,7eed1bcd-18cc-489f-a963-a00bee1a193f,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00089.png,"{'skeletonization_time_ms': 49.647958, 'contour_analysis_time_ms': 485.272709, 'classification_time_ms': 381.57925}",0,6,False,
success,71b789eb-fd12-4ec8-af77-93728f9e91d6,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00783.png,"{'skeletonization_time_ms': 436.652458, 'contour_analysis_time_ms': 239.571917, 'classification_time_ms': 187.007166}",1,4,False,
success,7ea9d513-1ffa-4e3a-8f0b-a16fb470c64b,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00470.png,"{'skeletonization_time_ms': 79.629, 'contour_analysis_time_ms': 439.5405, 'classification_time_ms': 553.065167}",0,8,False,
success,2ea24014-9df3-437e-bf2f-68aca0973503,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00103.png,"{'skeletonization_time_ms': 77.948541, 'contour_analysis_time_ms': 265.013, 'classification_time_ms': 271.70475}",0,3,False,
success,4e3958fc-b171-4302-a419-6d2e38f9c5c6,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00706.png,"{'skeletonization_time_ms': 73.598541, 'contour_analysis_time_ms': 413.987876, 'classification_time_ms': 326.135625}",0,6,False,
success,364f04a5-50ae-4c1a-9d5b-f86a6e21c5a9,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00648.png,"{'skeletonization_time_ms': 66.804167, 'contour_analysis_time_ms': 262.659709, 'classification_time_ms': 292.633}",0,6,False,
success,911bf28b-72d5-41fe-9f47-6662246a2951,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00934.png,"{'skeletonization_time_ms': 146.051667, 'contour_analysis_time_ms': 435.550458, 'classification_time_ms': 391.984834}",0,6,False,
success,76677e2d-3362-43ba-9f31-b1ffaa1981ad,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_01107.png,"{'skeletonization_time_ms': 29.126458, 'contour_analysis_time_ms': 215.605792, 'classification_time_ms': 25.471875}",1,7,False,
success,abd3bfdb-7bfc-4c59-93b1-bd0c1387e897,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00477.png,"{'skeletonization_time_ms': 86.59325, 'contour_analysis_time_ms': 416.066333, 'classification_time_ms': 630.6405}",0,9,False,
success,74f150d4-782a-4b4a-b388-99ec5c5f98f8,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00939.png,"{'skeletonization_time_ms': 33.036458, 'contour_analysis_time_ms': 163.836416, 'classification_time_ms': 94.323208}",1,5,False,
success,facdad62-cc9f-49d8-ac5c-0e01acb426ad,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00673.png,"{'skeletonization_time_ms': 75.944333, 'contour_analysis_time_ms': 222.022667, 'classification_time_ms': 247.063958}",0,3,False,
success,6ad070b8-e229-4672-98c6-0ff5fd0487a8,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00705.png,"{'skeletonization_time_ms': 260.202458, 'contour_analysis_time_ms': 286.192875, 'classification_time_ms': 489.7555}",0,6,False,
success,ad6f2a27-770f-4dcc-a075-00fcaa879fa4,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00394.png,"{'skeletonization_time_ms': 53.549875, 'contour_analysis_time_ms': 414.458209, 'classification_time_ms': 106.479291}",1,5,False,
success,c29d7296-f9ce-4278-892d-91b80f5a7a80,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00769.png,"{'skeletonization_time_ms': 37.000958, 'contour_analysis_time_ms': 270.057792, 'classification_time_ms': 14.604709}",1,7,False,
success,c06564de-838b-4b2d-b251-915f648b46b5,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00441.png,"{'skeletonization_time_ms': 78.825958, 'contour_analysis_time_ms': 337.382917, 'classification_time_ms': 128.535167}",1,2,False,
error,fdd0ef07-5bce-485b-833a-5e35664013f1,/opt/nuclio/shared_storage/mnist_all/6/mnist_test_6_00676.png,,6,,,DLQ
success,945df3c9-48c7-402e-8b0e-7145699aba81,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00915.png,"{'skeletonization_time_ms': 30.082458, 'contour_analysis_time_ms': 329.857834, 'classification_time_ms': 52.503792}",1,7,False,
success,28b4330c-00b3-4637-b262-d9a8b9cdaa57,/opt/nuclio/shared_storage/mnist_all/0/mnist_test_0_00699.png,"{'skeletonization_time_ms': 39.138125, 'contour_analysis_time_ms': 214.885417, 'classification_time_ms': 28.272334}",0,1,False,
success,398474bd-edf7-4dc4-87b4-8f6734f23572,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_01038.png,"{'skeletonization_time_ms': 34.875666, 'contour_analysis_time_ms': 283.321125, 'classification_time_ms': 89.166416}",1,7,False,
success,48f708ec-38fe-4df3-8212-81a42822fa84,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00192.png,"{'skeletonization_time_ms': 52.497625, 'contour_analysis_time_ms': 255.695709, 'classification_time_ms': 307.759625}",1,7,False,
success,138aaecb-be4c-4266-af44-693e21507661,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00232.png,"{'skeletonization_time_ms': 69.097542, 'contour_analysis_time_ms': 233.849458, 'classification_time_ms': 104.524416}",1,7,False,
success,77567a32-ee4f-439c-859d-c612fc9aff1c,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00453.png,"{'skeletonization_time_ms': 99.933583, 'contour_analysis_time_ms': 261.4035, 'classification_time_ms': 136.981417}",1,2,False,
success,f67b597e-2399-4c18-ba4d-960d1dc086a2,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00928.png,"{'skeletonization_time_ms': 36.383625, 'contour_analysis_time_ms': 167.504, 'classification_time_ms': 39.136333}",1,7,False,
success,d7eb69fe-3d8d-48ff-ae11-101976120431,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00696.png,"{'skeletonization_time_ms': 275.664583, 'contour_analysis_time_ms': 218.414917, 'classification_time_ms': 396.574833}",1,5,False,
success,6b9ef5d9-aa50-4767-8480-9a2f117a4869,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00485.png,"{'skeletonization_time_ms': 53.901292, 'contour_analysis_time_ms': 360.839334, 'classification_time_ms': 150.592541}",1,7,False,
success,7de3fad0-8dcc-4972-aa7c-7a2ec919eeb5,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00354.png,"{'skeletonization_time_ms': 93.753833, 'contour_analysis_time_ms': 360.163291, 'classification_time_ms': 145.378708}",1,2,False,
error,1a9835db-b2c4-4796-810c-de622fc623f3,/opt/nuclio/shared_storage/mnist_all/7/mnist_test_7_00912.png,,7,,,DLQ
error,c97fa47b-c2e8-4859-8152-6e582d03431b,/opt/nuclio/shared_storage/mnist_all/7/mnist_test_7_00966.png,,7,,,DLQ
success,96edab95-50c8-4b5c-bc14-46d0812b4a99,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_01024.png,"{'skeletonization_time_ms': 37.896334, 'contour_analysis_time_ms': 555.552334, 'classification_time_ms': 101.598167}",1,7,False,
success,bbfb09a7-4b7d-4cfa-91f5-6a979217f0cf,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00252.png,"{'skeletonization_time_ms': 40.672292, 'contour_analysis_time_ms': 172.051125, 'classification_time_ms': 57.865125}",1,7,False,
success,3843bddc-6ce0-44a7-bb55-3c74b9a6eda0,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00085.png,"{'skeletonization_time_ms': 106.002125, 'contour_analysis_time_ms': 211.86275, 'classification_time_ms': 57.942916}",1,7,False,
success,fce10bd1-914d-4c09-9190-282d1a10d58b,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00486.png,"{'skeletonization_time_ms': 63.116833, 'contour_analysis_time_ms': 186.897376, 'classification_time_ms': 122.293166}",1,2,False,
success,ff92bfd2-6273-405d-b804-80c3cd5addba,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00852.png,"{'skeletonization_time_ms': 79.498834, 'contour_analysis_time_ms': 176.104375, 'classification_time_ms': 45.801916}",1,7,False,
success,e75451db-ffbb-469a-a6ff-de4a4d2972eb,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00270.png,"{'skeletonization_time_ms': 118.823958, 'contour_analysis_time_ms': 150.674083, 'classification_time_ms': 55.007791}",1,7,False,
error,2e51ea19-e966-44a8-b9c5-bb91d85be19f,/opt/nuclio/shared_storage/mnist_all/7/mnist_test_7_00788.png,,7,,,DLQ
success,bee8799d-1666-4485-af0e-06f529f97b43,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_01093.png,"{'skeletonization_time_ms': 30.393417, 'contour_analysis_time_ms': 267.609501, 'classification_time_ms': 93.413417}",1,7,False,
error,bc834457-f6aa-4e2a-8d1c-03c462128f4f,/opt/nuclio/shared_storage/mnist_all/8/mnist_test_8_00730.png,,8,,,DLQ
success,7115bd1f-72df-4e3f-827b-92746bd8c222,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00074.png,"{'skeletonization_time_ms': 26.829417, 'contour_analysis_time_ms': 255.093917, 'classification_time_ms': 23.475625}",1,7,False,
success,0bb76679-1d11-4eab-85e3-a44bf73498b3,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00883.png,"{'skeletonization_time_ms': 37.3495, 'contour_analysis_time_ms': 253.767458, 'classification_time_ms': 137.201708}",1,7,False,
error,c19f3317-9558-4ca5-9cda-0b98200425ac,/opt/nuclio/shared_storage/mnist_all/9/mnist_test_9_00712.png,,9,,,DLQ
success,e32ad5a3-ca20-4ac3-b32f-372a920ca607,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00100.png,"{'skeletonization_time_ms': 81.117667, 'contour_analysis_time_ms': 343.964125, 'classification_time_ms': 76.346542}",1,2,False,
success,d57724d7-cf65-4d41-9c84-698d0ebfa78e,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00985.png,"{'skeletonization_time_ms': 149.057, 'contour_analysis_time_ms': 298.028792, 'classification_time_ms': 81.165584}",1,7,False,
success,eebd5d3e-62d2-47f6-aec1-f7cb74d4effc,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00117.png,"{'skeletonization_time_ms': 28.068167, 'contour_analysis_time_ms': 199.146291, 'classification_time_ms': 86.147083}",1,7,False,
success,7e888443-f097-41e3-984e-75cc46344d5b,/opt/nuclio/shared_storage/mnist_all/2/mnist_test_2_00984.png,"{'skeletonization_time_ms': 33.129042, 'contour_analysis_time_ms': 285.999, 'classification_time_ms': 176.082251}",2,7,False,
success,e736271e-4d23-44de-89aa-a805e414080d,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00238.png,"{'skeletonization_time_ms': 35.43575, 'contour_analysis_time_ms': 234.438542, 'classification_time_ms': 101.66625}",1,7,False,
error,8d3842fa-06d2-41c3-a128-9aa634209d42,/opt/nuclio/shared_storage/mnist_all/9/mnist_test_9_00924.png,,9,,,DLQ
success,ab3fcd58-0454-4a51-9bf2-901d4fde584b,/opt/nuclio/shared_storage/mnist_all/1/mnist_test_1_00774.png,"{'skeletonization_time_ms': 65.216334, 'contour_analysis_time_ms': 162.692458, 'classification_time_ms': 79.732}",1,5,False,
