status,image_id,image_path,profiling,expected,predicted,correct,error
error,eb394fe7-2454-4c81-be69-72747935252e,/opt/nuclio/shared_storage/test/1/mnist_1_00854.png,,1,,,DLQ
success,a8554e6a-5992-42e8-8ebb-983c1858f6b7,/opt/nuclio/shared_storage/test/0/mnist_0_00158.png,"{'skeletonization_time_ms': 66.598458, 'contour_analysis_time_ms': 941.028334, 'classification_time_ms': 197.2765}",0,5,False,
error,1c3d02f8-58cc-48a9-a04e-a7175d2a2d24,/opt/nuclio/shared_storage/test/1/mnist_1_test_00193.png,,1,,,DLQ
success,c76acfc4-68f1-4a93-bbc0-79db2a1cc695,/opt/nuclio/shared_storage/test/0/mnist_0_00616.png,"{'skeletonization_time_ms': 56.567875, 'contour_analysis_time_ms': 741.457875, 'classification_time_ms': 234.89775}",0,5,False,
success,e016658e-0608-46f6-960f-e1169ecd2ec8,/opt/nuclio/shared_storage/test/0/mnist_0_00799.png,"{'skeletonization_time_ms': 82.630958, 'contour_analysis_time_ms': 571.839876, 'classification_time_ms': 1156.389459}",0,not classified,False,
error,fd9caf9a-b45b-46a0-8462-3974e6d2449b,/opt/nuclio/shared_storage/test/1/mnist_1_00973.png,,1,,,DLQ
success,64183f49-5352-4dc3-809b-35e8790af0cb,/opt/nuclio/shared_storage/test/0/mnist_0_00788.png,"{'skeletonization_time_ms': 105.476917, 'contour_analysis_time_ms': 740.525834, 'classification_time_ms': 416.576}",0,6,False,
success,c67afd63-34a6-4789-b8ef-cdd55b7ed20c,/opt/nuclio/shared_storage/test/0/mnist_0_00940.png,"{'skeletonization_time_ms': 68.197458, 'contour_analysis_time_ms': 600.351876, 'classification_time_ms': 1188.566126}",0,3,False,
success,3381332e-790f-48d7-b0b7-0853630a9334,/opt/nuclio/shared_storage/test/0/mnist_0_00405.png,"{'skeletonization_time_ms': 63.06432, 'contour_analysis_time_ms': 791.830875, 'classification_time_ms': 1700.428959}",0,8,False,
success,24ee73a9-f3c7-4f15-bab9-f06368493dee,/opt/nuclio/shared_storage/test/0/mnist_0_test_00126.png,"{'skeletonization_time_ms': 87.085958, 'contour_analysis_time_ms': 1122.8605, 'classification_time_ms': 785.702875}",0,7,False,
success,4fc658e8-8e41-4d0d-89c5-332d2a3de49a,/opt/nuclio/shared_storage/test/0/mnist_0_00376.png,"{'skeletonization_time_ms': 81.960292, 'contour_analysis_time_ms': 813.525459, 'classification_time_ms': 536.117334}",0,7,False,
success,55cd04f3-282c-434a-b204-4da0b62a959b,/opt/nuclio/shared_storage/test/0/mnist_0_00389.png,"{'skeletonization_time_ms': 59.650167, 'contour_analysis_time_ms': 949.323292, 'classification_time_ms': 910.916458}",0,6,False,
success,afde7044-eca4-4c5c-921a-20998171d4b4,/opt/nuclio/shared_storage/test/0/mnist_0_00001.png,"{'skeletonization_time_ms': 127.921584, 'contour_analysis_time_ms': 2112.01996, 'classification_time_ms': 184.69175}",0,not classified,False,
error,03881bc7-7355-4488-b6fc-16f2ddca4cea,/opt/nuclio/shared_storage/test/1/mnist_1_00132.png,,1,,,DLQ
success,4b5b148e-00a6-44a5-99da-ad0785361bf2,/opt/nuclio/shared_storage/test/0/mnist_0_00148.png,"{'skeletonization_time_ms': 64.851375, 'contour_analysis_time_ms': 899.431251, 'classification_time_ms': 1275.576584}",0,5,False,
success,0f6e9cb7-f082-4011-be3f-d1338c843918,/opt/nuclio/shared_storage/test/0/mnist_0_00996.png,"{'skeletonization_time_ms': 266.692708, 'contour_analysis_time_ms': 742.560501, 'classification_time_ms': 424.776375}",0,4,False,
success,4dee276c-6e13-401f-a669-e3a21a6b736c,/opt/nuclio/shared_storage/test/0/mnist_0_00411.png,"{'skeletonization_time_ms': 122.595833, 'contour_analysis_time_ms': 1113.762584, 'classification_time_ms': 1863.596959}",0,6,False,
success,2d917dce-b2c3-4779-a7a2-99e5c33c1907,/opt/nuclio/shared_storage/test/0/mnist_0_00808.png,"{'skeletonization_time_ms': 140.311625, 'contour_analysis_time_ms': 889.904834, 'classification_time_ms': 973.998584}",0,9,False,
success,a7f4ea93-ad63-456f-b752-b37062df638e,/opt/nuclio/shared_storage/test/0/mnist_0_00968.png,"{'skeletonization_time_ms': 432.895459, 'contour_analysis_time_ms': 990.795917, 'classification_time_ms': 319.825083}",0,1,False,
success,803b6585-5ddf-4b15-92fd-d114620bd195,/opt/nuclio/shared_storage/test/0/mnist_0_00216.png,"{'skeletonization_time_ms': 246.570292, 'contour_analysis_time_ms': 915.870626, 'classification_time_ms': 67.221542}",0,1,False,
success,f6da2af4-f4e4-4138-94d9-5685add7f67d,/opt/nuclio/shared_storage/test/0/mnist_0_00177.png,"{'skeletonization_time_ms': 55.481958, 'contour_analysis_time_ms': 963.355667, 'classification_time_ms': 546.685417}",0,7,False,
success,8cbb7cab-49c1-4596-ae71-f70f16e03d31,/opt/nuclio/shared_storage/test/0/mnist_0_00772.png,"{'skeletonization_time_ms': 86.199584, 'contour_analysis_time_ms': 694.504334, 'classification_time_ms': 412.1705}",0,7,False,
success,fe568e73-0ce8-4b35-beb6-0ea68077c8a3,/opt/nuclio/shared_storage/test/0/mnist_0_00773.png,"{'skeletonization_time_ms': 73.115166, 'contour_analysis_time_ms': 508.211403, 'classification_time_ms': 1019.031084}",0,9,False,
success,ac6b9603-0336-430e-8139-a41ab076dbd5,/opt/nuclio/shared_storage/test/0/mnist_0_00821.png,"{'skeletonization_time_ms': 141.174667, 'contour_analysis_time_ms': 1411.495459, 'classification_time_ms': 584.028041}",0,8,False,
success,2f453da1-6647-451a-97d0-0762ab813101,/opt/nuclio/shared_storage/test/0/mnist_0_00850.png,"{'skeletonization_time_ms': 103.882166, 'contour_analysis_time_ms': 694.00475, 'classification_time_ms': 542.376542}",0,not classified,False,
success,aa43e31b-0fee-47f6-9782-c6582cb49965,/opt/nuclio/shared_storage/test/0/mnist_0_test_00078.png,"{'skeletonization_time_ms': 63.891291, 'contour_analysis_time_ms': 835.135959, 'classification_time_ms': 1086.995042}",0,5,False,
success,42e38289-07fa-441e-bc14-12d7f54557bd,/opt/nuclio/shared_storage/test/0/mnist_0_00798.png,"{'skeletonization_time_ms': 192.093041, 'contour_analysis_time_ms': 2112.029376, 'classification_time_ms': 626.988084}",0,9,False,
success,c19dacd8-530d-4658-be81-a2ec9ec4ee45,/opt/nuclio/shared_storage/test/0/mnist_0_00349.png,"{'skeletonization_time_ms': 145.0475, 'contour_analysis_time_ms': 489.653667, 'classification_time_ms': 121.582916}",0,1,False,
success,12383aad-a90f-4b95-9e4a-656171c62987,/opt/nuclio/shared_storage/test/0/mnist_0_00377.png,"{'skeletonization_time_ms': 70.337375, 'contour_analysis_time_ms': 684.495417, 'classification_time_ms': 391.205125}",0,6,False,
success,9da29c99-5bd5-4d31-a787-78a34b4cb8e6,/opt/nuclio/shared_storage/test/0/mnist_0_00475.png,"{'skeletonization_time_ms': 227.530375, 'contour_analysis_time_ms': 663.376709, 'classification_time_ms': 143.807125}",0,not classified,False,
success,ac3fd95e-2923-4f7a-92c2-0b0ef31f15ae,/opt/nuclio/shared_storage/test/0/mnist_0_00565.png,"{'skeletonization_time_ms': 78.192111, 'contour_analysis_time_ms': 687.309667, 'classification_time_ms': 426.262916}",0,9,False,
success,c62c552f-3275-431e-94a8-2be1b4550e18,/opt/nuclio/shared_storage/test/0/mnist_0_00925.png,"{'skeletonization_time_ms': 107.084792, 'contour_analysis_time_ms': 802.097167, 'classification_time_ms': 710.652167}",0,9,False,
success,18c4985e-ad29-41f6-aa2e-e26d61caa596,/opt/nuclio/shared_storage/test/0/mnist_0_00702.png,"{'skeletonization_time_ms': 342.179042, 'contour_analysis_time_ms': 921.497584, 'classification_time_ms': 435.561}",0,5,False,
error,3764b67a-ad7d-40d4-a6ed-9725d56574b3,/opt/nuclio/shared_storage/test/2/mnist_2_00978.png,,2,,,DLQ
success,0ddba0f7-a84d-4bd7-9504-b2f76b5ca5ee,/opt/nuclio/shared_storage/test/0/mnist_0_test_00087.png,"{'skeletonization_time_ms': 156.481917, 'contour_analysis_time_ms': 576.298834, 'classification_time_ms': 531.176333}",0,6,False,
success,56faf5cd-a4e2-428a-b040-afc05c6f5fdb,/opt/nuclio/shared_storage/test/0/mnist_0_00662.png,"{'skeletonization_time_ms': 64.616792, 'contour_analysis_time_ms': 777.200167, 'classification_time_ms': 115.81475}",0,not classified,False,
success,42601658-aba3-49ca-89fc-29d68a950136,/opt/nuclio/shared_storage/test/0/mnist_0_00942.png,"{'skeletonization_time_ms': 70.753625, 'contour_analysis_time_ms': 799.940334, 'classification_time_ms': 277.023292}",0,9,False,
success,98b0e7bd-8634-41b2-8f69-9a1db13a897d,/opt/nuclio/shared_storage/test/0/mnist_0_00957.png,"{'skeletonization_time_ms': 102.914708, 'contour_analysis_time_ms': 958.043042, 'classification_time_ms': 364.797042}",0,6,False,
error,c3f866ad-3e1e-4aa2-a297-2bcf31adced1,/opt/nuclio/shared_storage/test/2/mnist_2_00264.png,,2,,,DLQ
success,0a2e046b-243b-4624-bf8e-edc262f83b0c,/opt/nuclio/shared_storage/test/0/mnist_0_00598.png,"{'skeletonization_time_ms': 115.998459, 'contour_analysis_time_ms': 442.79275, 'classification_time_ms': 38.358708}",0,1,False,
success,edb9561c-aba9-47a4-8f7d-429137b98c1b,/opt/nuclio/shared_storage/test/0/mnist_0_test_00155.png,"{'skeletonization_time_ms': 193.017542, 'contour_analysis_time_ms': 798.562292, 'classification_time_ms': 342.840208}",0,5,False,
success,f4d6ab88-694c-4438-b005-5e466640c900,/opt/nuclio/shared_storage/test/0/mnist_0_00110.png,"{'skeletonization_time_ms': 67.101625, 'contour_analysis_time_ms': 552.300417, 'classification_time_ms': 677.320084}",0,9,False,
error,e449c521-2273-49bf-a42a-75ced1bbdcf7,/opt/nuclio/shared_storage/test/2/mnist_2_00115.png,,2,,,DLQ
error,40df70bb-6e2f-4a8a-94fe-facb472ed696,/opt/nuclio/shared_storage/test/2/mnist_2_00114.png,,2,,,DLQ
success,25c17457-8457-4647-b73c-608b4eff4e8a,/opt/nuclio/shared_storage/test/0/mnist_0_test_00118.png,"{'skeletonization_time_ms': 284.801083, 'contour_analysis_time_ms': 753.81125, 'classification_time_ms': 144.628}",0,not classified,False,
error,8d051250-ddbf-42da-8ffb-1275d8aca302,/opt/nuclio/shared_storage/test/2/mnist_2_00113.png,,2,,,DLQ
success,906bf4b0-2404-423d-872f-3a9bda489ca4,/opt/nuclio/shared_storage/test/0/mnist_0_test_00178.png,"{'skeletonization_time_ms': 72.229708, 'contour_analysis_time_ms': 770.166834, 'classification_time_ms': 736.903167}",0,7,False,
success,7fd4aa60-7d5d-4728-9984-073f337f0857,/opt/nuclio/shared_storage/test/0/mnist_0_test_00125.png,"{'skeletonization_time_ms': 75.847791, 'contour_analysis_time_ms': 825.268459, 'classification_time_ms': 1329.148334}",0,7,False,
success,3487fe1a-f2a8-4d1f-b30a-408cb69a818c,/opt/nuclio/shared_storage/test/0/mnist_0_00926.png,"{'skeletonization_time_ms': 324.283542, 'contour_analysis_time_ms': 778.592584, 'classification_time_ms': 973.873792}",0,8,False,
success,3ed731bf-8871-4228-a71e-6e916908f370,/opt/nuclio/shared_storage/test/0/mnist_0_00847.png,"{'skeletonization_time_ms': 69.879834, 'contour_analysis_time_ms': 1271.223459, 'classification_time_ms': 181.089958}",0,7,False,
success,4b87e9fe-5a27-46d7-a93c-f78108ebb032,/opt/nuclio/shared_storage/test/0/mnist_0_00887.png,"{'skeletonization_time_ms': 108.587875, 'contour_analysis_time_ms': 862.410625, 'classification_time_ms': 192.98325}",0,3,False,
success,8ca8ee30-163c-4387-9d90-31c0277fa86d,/opt/nuclio/shared_storage/test/0/mnist_0_00994.png,"{'skeletonization_time_ms': 164.592917, 'contour_analysis_time_ms': 585.102292, 'classification_time_ms': 540.293292}",0,not classified,False,
success,c98bfd6a-a4d2-4116-b3a1-5a1a4a8c5c02,/opt/nuclio/shared_storage/test/0/mnist_0_test_00157.png,"{'skeletonization_time_ms': 85.017625, 'contour_analysis_time_ms': 596.581126, 'classification_time_ms': 333.773333}",0,7,False,
success,d7d8e8a4-65a5-4a72-a1bf-ae5509a574a1,/opt/nuclio/shared_storage/test/0/mnist_0_00851.png,"{'skeletonization_time_ms': 562.650125, 'contour_analysis_time_ms': 843.824375, 'classification_time_ms': 245.514569}",0,6,False,
error,cea0929a-6534-4675-9a5e-654964fec8cf,/opt/nuclio/shared_storage/test/3/mnist_3_test_00054.png,,3,,,DLQ
success,f777b5d2-293f-4bd2-baf8-6ae42400106c,/opt/nuclio/shared_storage/test/0/mnist_0_00572.png,"{'skeletonization_time_ms': 113.339625, 'contour_analysis_time_ms': 592.746861, 'classification_time_ms': 373.958584}",0,6,False,
success,52a80eea-6c1f-46fa-97ed-84c23301b6fa,/opt/nuclio/shared_storage/test/0/mnist_0_00267.png,"{'skeletonization_time_ms': 142.693916, 'contour_analysis_time_ms': 532.908542, 'classification_time_ms': 296.506167}",0,3,False,
success,24349259-a94a-42be-bdd5-af19bd7486a5,/opt/nuclio/shared_storage/test/0/mnist_0_00924.png,"{'skeletonization_time_ms': 85.256708, 'contour_analysis_time_ms': 560.936833, 'classification_time_ms': 299.158334}",0,2,False,
success,95f9c076-fc65-4d19-a58f-62f01ae761f6,/opt/nuclio/shared_storage/test/0/mnist_0_test_00093.png,"{'skeletonization_time_ms': 728.11475, 'contour_analysis_time_ms': 619.309, 'classification_time_ms': 142.209333}",0,7,False,
success,fa1cd78c-88ed-4d4b-b593-bc92518d7aff,/opt/nuclio/shared_storage/test/0/mnist_0_test_00119.png,"{'skeletonization_time_ms': 104.1105, 'contour_analysis_time_ms': 551.739167, 'classification_time_ms': 471.22125}",0,6,False,
success,6292a7be-0e85-4652-a93a-b59000ea5f7e,/opt/nuclio/shared_storage/test/0/mnist_0_00665.png,"{'skeletonization_time_ms': 104.859792, 'contour_analysis_time_ms': 762.392125, 'classification_time_ms': 357.408042}",0,5,False,
success,3358f470-aa9e-4681-9d72-640aa7d9184f,/opt/nuclio/shared_storage/test/0/mnist_0_00517.png,"{'skeletonization_time_ms': 161.178, 'contour_analysis_time_ms': 572.433792, 'classification_time_ms': 314.736251}",0,5,False,
success,68c58ee6-c6df-42fe-9053-395bb024eb6d,/opt/nuclio/shared_storage/test/0/mnist_0_00017.png,"{'skeletonization_time_ms': 685.328334, 'contour_analysis_time_ms': 525.867084, 'classification_time_ms': 341.545459}",0,5,False,
success,e43b8048-f82c-4514-bf51-943c6c662158,/opt/nuclio/shared_storage/test/0/mnist_0_00676.png,"{'skeletonization_time_ms': 166.096041, 'contour_analysis_time_ms': 681.0295, 'classification_time_ms': 1108.516542}",0,6,False,
success,0ae5a0d1-cc37-40dc-b62c-5bf15443a509,/opt/nuclio/shared_storage/test/0/mnist_0_00884.png,"{'skeletonization_time_ms': 64.475125, 'contour_analysis_time_ms': 927.896792, 'classification_time_ms': 795.838167}",0,6,False,
success,19b8b5dc-31fc-48d3-910b-cc3b4363a3ad,/opt/nuclio/shared_storage/test/0/mnist_0_00823.png,"{'skeletonization_time_ms': 53.199792, 'contour_analysis_time_ms': 832.693958, 'classification_time_ms': 45.788667}",0,1,False,
success,2ab6ccd8-af6f-48e7-892f-63dab2594259,/opt/nuclio/shared_storage/test/0/mnist_0_00672.png,"{'skeletonization_time_ms': 158.479292, 'contour_analysis_time_ms': 529.7535, 'classification_time_ms': 175.809667}",0,7,False,
success,465b10bf-885c-4a89-b091-b744867414d9,/opt/nuclio/shared_storage/test/0/mnist_0_00715.png,"{'skeletonization_time_ms': 105.654792, 'contour_analysis_time_ms': 458.891417, 'classification_time_ms': 251.558208}",0,not classified,False,
success,5dc8c8b6-f13f-42f7-8cad-1a3557b185bb,/opt/nuclio/shared_storage/test/0/mnist_0_00138.png,"{'skeletonization_time_ms': 213.137584, 'contour_analysis_time_ms': 582.942667, 'classification_time_ms': 664.932084}",0,9,False,
success,57eb14d9-eb8a-4761-9f4d-750e6f30e5d3,/opt/nuclio/shared_storage/test/0/mnist_0_00882.png,"{'skeletonization_time_ms': 101.474, 'contour_analysis_time_ms': 620.368959, 'classification_time_ms': 567.513042}",0,5,False,
success,98a128b4-9e60-48a3-927f-93a50cbdc0b5,/opt/nuclio/shared_storage/test/0/mnist_0_00288.png,"{'skeletonization_time_ms': 84.251042, 'contour_analysis_time_ms': 988.994125, 'classification_time_ms': 241.172167}",0,7,False,
success,39463331-c9b8-499c-9fb3-4b7ecd93e266,/opt/nuclio/shared_storage/test/0/mnist_0_00660.png,"{'skeletonization_time_ms': 169.388125, 'contour_analysis_time_ms': 494.853042, 'classification_time_ms': 170.596875}",0,5,False,
success,3c659485-ea2d-4f6c-9535-f69a71ff3514,/opt/nuclio/shared_storage/test/0/mnist_0_00488.png,"{'skeletonization_time_ms': 45.577875, 'contour_analysis_time_ms': 539.969584, 'classification_time_ms': 486.984917}",0,4,False,
success,0ab4cacb-e88c-4f4b-b3d9-12fa86ff5169,/opt/nuclio/shared_storage/test/0/mnist_0_00688.png,"{'skeletonization_time_ms': 69.247542, 'contour_analysis_time_ms': 813.855042, 'classification_time_ms': 472.818167}",0,not classified,False,
success,2b103ebb-f73b-4328-8370-d7c80d2551fb,/opt/nuclio/shared_storage/test/0/mnist_0_00348.png,"{'skeletonization_time_ms': 333.391, 'contour_analysis_time_ms': 404.358584, 'classification_time_ms': 1239.941334}",0,2,False,
success,60f6d9a5-3a6e-4ecc-8dd4-ec6fe15b5276,/opt/nuclio/shared_storage/test/0/mnist_0_test_00032.png,"{'skeletonization_time_ms': 293.131209, 'contour_analysis_time_ms': 927.872667, 'classification_time_ms': 576.433459}",0,5,False,
success,baff071e-86be-4c46-a63b-ab3d49984600,/opt/nuclio/shared_storage/test/0/mnist_0_00716.png,"{'skeletonization_time_ms': 137.498792, 'contour_analysis_time_ms': 822.988625, 'classification_time_ms': 269.906959}",0,7,False,
success,093e47d1-622d-4686-b13a-f387e0968534,/opt/nuclio/shared_storage/test/0/mnist_0_00845.png,"{'skeletonization_time_ms': 70.39075, 'contour_analysis_time_ms': 468.097833, 'classification_time_ms': 382.422667}",0,9,False,
success,bf17a907-ee03-4d33-aa48-d0c5970fa6eb,/opt/nuclio/shared_storage/test/0/mnist_0_00139.png,"{'skeletonization_time_ms': 156.930834, 'contour_analysis_time_ms': 1101.043959, 'classification_time_ms': 511.109876}",0,9,False,
error,c61c99a4-8286-41d3-8722-a56f3f78e3e8,/opt/nuclio/shared_storage/test/3/mnist_3_00161.png,,3,,,DLQ
success,85ac0dd5-eae7-4b5c-83fd-04ba48c84338,/opt/nuclio/shared_storage/test/0/mnist_0_00071.png,"{'skeletonization_time_ms': 81.313667, 'contour_analysis_time_ms': 1202.006751, 'classification_time_ms': 399.092959}",0,9,False,
success,2cf7bfee-1b7e-4cb6-b621-30bc3dff041b,/opt/nuclio/shared_storage/test/0/mnist_0_00502.png,"{'skeletonization_time_ms': 88.746958, 'contour_analysis_time_ms': 1040.660334, 'classification_time_ms': 772.762084}",0,9,False,
success,590bc23b-5d05-410e-8cec-9d029196c4db,/opt/nuclio/shared_storage/test/0/mnist_0_00893.png,"{'skeletonization_time_ms': 50.73025, 'contour_analysis_time_ms': 985.032876, 'classification_time_ms': 370.892334}",0,7,False,
error,a84caf47-db5f-429c-b0a9-fab79e63f78a,/opt/nuclio/shared_storage/test/3/mnist_3_00615.png,,3,,,DLQ
success,46266afe-8456-48a9-8ca2-9db34d36efcc,/opt/nuclio/shared_storage/test/0/mnist_0_00885.png,"{'skeletonization_time_ms': 106.263292, 'contour_analysis_time_ms': 965.788334, 'classification_time_ms': 520.367584}",0,9,False,
success,b04edd8f-39ce-44ac-abc9-515ca592631f,/opt/nuclio/shared_storage/test/0/mnist_0_00065.png,"{'skeletonization_time_ms': 274.6745, 'contour_analysis_time_ms': 789.45625, 'classification_time_ms': 136.662334}",0,not classified,False,
success,595bde8d-9184-4da7-9450-384ad149ea0e,/opt/nuclio/shared_storage/test/0/mnist_0_test_00021.png,"{'skeletonization_time_ms': 60.599042, 'contour_analysis_time_ms': 773.643792, 'classification_time_ms': 375.17375}",0,5,False,
success,2faf4790-e1e2-4809-9d8e-aec26c6a671e,/opt/nuclio/shared_storage/test/0/mnist_0_00739.png,"{'skeletonization_time_ms': 41.837583, 'contour_analysis_time_ms': 685.072542, 'classification_time_ms': 487.643542}",0,3,False,
success,c6a6cacd-3188-48c4-9d62-957e79dcce03,/opt/nuclio/shared_storage/test/0/mnist_0_00921.png,"{'skeletonization_time_ms': 53.53225, 'contour_analysis_time_ms': 452.635292, 'classification_time_ms': 201.117709}",0,not classified,False,
error,ac2e48dd-3a21-4d4b-bcf0-fa075bbc9ebf,/opt/nuclio/shared_storage/test/3/mnist_3_test_00164.png,,3,,,DLQ
error,9aa19e5b-8e02-4624-84e5-146ee119f75a,/opt/nuclio/shared_storage/test/4/mnist_4_test_00581.png,,4,,,DLQ
success,31e9d99b-0ed4-4487-b08c-416483548905,/opt/nuclio/shared_storage/test/0/mnist_0_00932.png,"{'skeletonization_time_ms': 76.245541, 'contour_analysis_time_ms': 488.887792, 'classification_time_ms': 463.159916}",0,6,False,
success,b7b3ab5d-8b2a-4df1-b3cc-e40cbd715134,/opt/nuclio/shared_storage/test/0/mnist_0_00316.png,"{'skeletonization_time_ms': 47.231375, 'contour_analysis_time_ms': 501.311876, 'classification_time_ms': 565.304958}",0,6,False,
success,4c1c7a66-549a-477e-a66c-8b834902f30c,/opt/nuclio/shared_storage/test/0/mnist_0_00045.png,"{'skeletonization_time_ms': 56.449167, 'contour_analysis_time_ms': 723.454417, 'classification_time_ms': 153.0955}",0,1,False,
success,9e9d369a-d2d2-42f6-89b0-7e35e6aa6738,/opt/nuclio/shared_storage/test/0/mnist_0_00895.png,"{'skeletonization_time_ms': 123.364542, 'contour_analysis_time_ms': 499.312125, 'classification_time_ms': 489.206209}",0,6,False,
success,b6abc9d7-80f7-474b-9a0e-0743df5d2a2d,/opt/nuclio/shared_storage/test/0/mnist_0_00104.png,"{'skeletonization_time_ms': 101.502583, 'contour_analysis_time_ms': 707.945959, 'classification_time_ms': 221.705834}",0,7,False,
success,e591823a-df58-4756-b87d-e8ae88d84cf2,/opt/nuclio/shared_storage/test/0/mnist_0_00842.png,"{'skeletonization_time_ms': 118.47325, 'contour_analysis_time_ms': 579.397208, 'classification_time_ms': 332.267167}",0,6,False,
success,3278452d-0307-4048-83cb-48fcc2a7a198,/opt/nuclio/shared_storage/test/0/mnist_0_00501.png,"{'skeletonization_time_ms': 53.833041, 'contour_analysis_time_ms': 468.468209, 'classification_time_ms': 478.590653}",0,not classified,False,
